검색조건
대출기간,2024-01-01 ~ 2024-12-28
성별,전체
연령,20대
지역,전체
ISBN 부가기호,전체
주제,철학
세부주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2024-12-29
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"497","타자의 추방 ","지은이: 한병철 ;옮긴이: 이재영","문학과지성사","2017","","9788932029863","03100","104","120",
"497","만일 내가 그때 내 말을 들어줬더라면 =예일대 정신과 나종호 교수의 자기 공감 수업 /If only i had listened to myself then ","나종호 지음","다산북스","2024","","9791130655376","03180","189.1","120",
"497","반드시 끝내는 힘 :세계 최고의 행동과학자가 18년 연구 끝에 밝혀낸 목표 달성의 과학 ","아옐릿 피시배크 지음 ;김은영 옮김","비즈니스북스","2022","","9791162542927","03190","181.9","120",
"497","나를 채우는 일상 철학 :삶에 영감을 불어넣는 40가지 철학의 순간들 ","인생학교 지음 ;정은주 옮김","OrangeD(오렌지디)","2023","","9791170950714","03100","100","120",
"497","운을 읽는 변호사 - 1만 명 의뢰인의 삶을 분석한 결과","니시나카 쓰토무 (지은이), 최서희 (옮긴이)","알투스","2017","","9791186116173","03320","199.1","120",
"497","가스라이팅 :당신을 심리적으로 지배하고 조종하는 사람에게서 벗어나는 방법 ","스테파니 몰턴 사키스 지음 ;이진 옮김","수오서재","2021","","9791190382496","03180","189.2","120",
"497","못생김의 심리학 :정신의학 전문의의 외모심리학 이야기 ","이창주 지음","Mons(몽스북)","2024","","9791191401936","03180","189","120",
"505","자존감의 여섯 기둥 :어떻게 나를 사랑할 것인가 ","지은이: 너새니얼 브랜든 ;옮긴이: 김세진","교양인","2015","","9788991799073","03180","182.1","119",
"505","인간을 바꾸는 5가지 법칙 =늘 똑같은 삶에서 벗어나 최고의 자신이 되는 법 /The five laws to change the human ","김종원 지음","Tornado(토네이도)","2021","","9791158512118","03190","189.1","119",
"505","불안한 마음을 잠재우는 법 :정신건강의학과 전문의가 알려주는 무너지지 않는 마음 장벽 세우기 ","하주원 지음","빌리버튼","2020","","9791191228007","03180","181.71","119",
"505","유리 멘탈이지만 절대 깨지지 않아 :상대에 따라 상황에 따라 자주 흔들리는 사람들을 잡아줄 마음 강화 습관 ","기무라 코노미 지음 ;오정화 옮김","밀리언서재","2023","","9791191777383","03190","189.1","119",
"509","출근길엔 니체 퇴근길엔 장자 :회사 앞 카페에서 철학자들을 만난다면? ","필로소피 미디엄 지음 ;박주은 옮김","한경BP","2022","","9788947548557","03100","104","118",
"509","설득의 심리학:사람의 마음을 사로잡는 6가지 불변의 법칙","로버트 치알디니 지음;이현우 옮김","북21","2002","","9788950905224","13320","181.92","118",
"509","(만화로 배우는) 기초 논리학 :쉽게 시작하는 논리학의 필수 개념 ","나카지마 히토미 지음 ;강태욱 옮김","현익출판","2022","","9791192143200","03170","170","118",
"509","고전이 답했다 :마땅히 살아야 할 삶에 대하여 ","고명환 지음","라곰","2024","","9791193939130","03320","199.1","118",
"513","지루함의 심리학 :지루함이 주는 놀라운 삶의 변화 ","제임스 댄커트,최이현 옮김","로크미디어","2022","","9791135474088","03180","181.7","117",
"513","나는 왜 내가 힘들까 ","마크 R. 리어리 지음 ;박진영 옮김","시공사","2021","","9791165796143","03180","182.1","117",
"513","50이면 육아가 끝날 줄 알았다 :부모와 성인 자녀의 성숙한 인간관계를 위해 알아야 할 것들 ","로렌스 스타인버그 지음 ;이은경 옮김","저녁달","2024","","9791189217242","03180","189.24","117",
"513","(데일 카네기) 자기 관리론 ","데일 카네기 지음 ;장비안 역","한국평생교육원","2022","","9791192412351","13190","189.1","117",
"513","딸은 엄마의 감정을 먹고 자란다 :세상의 모든 딸, 엄마, 여자를 위한 자기 회복 심리학 ","박우란 지음","유노라이프","2020","","9791196997564","13590","186.3","117",
"518","신경 끄기의 기술 :큰글자책 ","마크 맨슨 지음 ;한채호 옮김","웅진씽크빅","2018","","9788901224664","03190","199.1","116",
"518","니체의 인생 강의 :낙타, 사자, 어린아이로 사는 변신의 삶 ","지은이: 이진우","Humanist(휴머니스트 출판그룹)","2015","","9788958628705","03100","165.77","116",
"518","담론 :신영복의 마지막 강의 ","신영복 지음","돌베개","2015","","9788971996676","03800","199.2","116",
"518","지금 이 순간을 살아라 ","에크하르트 톨레 지음 ;유영일 옮김","양문","2008","","9788987203959","03840","114","116",
"518","불안을 관리하면 인생이 관리된다 :기분에 지지 않고 삶의 통제력을 되찾는 몸 중심 심리연습 ","미셸 블룸 지음 ;동현민 옮김","길벗","2023","","9791140706754","03180","181.71","116",
"518","퀀텀 시크릿 :부와 행운을 끌어당기는 11가지 법칙 ","다카하시 히로카즈 지음 ;이선주 옮김","학산문화사","2023","","9791141104443","03320","189.1","116",
"518","프랭클린 익스프레스 =길고 쓸모 있는 인생의 비밀을 찾아 떠난 여행 /Franklin express ","에릭 와이너 지음 ;김하현 옮김","어크로스(어크로스출판그룹)","2024","","9791167741677","03100","199.1","116",
"518","벌써 마흔이 된 딸에게 :어떻게 살아야 하느냐고 묻는다면 ","한성희 지음","메이븐","2024","","9791190538657","03180","189","116",
"526","계속 가봅시다 남는 게 체력인데 :50대 구글 디렉터의 지치지 않고 인생을 키우는 기술 ","정김경숙 지음","웅진씽크빅","2022","","9788901262543","03190","199.1","115",
"526","어디 인생이 원하는 대로 흘러가던가요 :삶을 관통하는 여덟 가지 주제에 관한 스승과 제자의 대화 ","이근후,이서원 지음","샘터(샘터사)","2023","","9788946422575","03180","199.1","115",
"526","나는 생각이 너무 많아","크리스텔 프티콜랭 지음 ;이세진 옮김","부키","2016","","9788960515413","03180","181.3","115",
"526","이제 나가서 사람 좀 만나려고요 :어느 내향인의 집 나간 외향성을 찾아서 ","제시카 팬 지음 ;조경실 옮김","부키","2022","","9788960518766","03180","182.12","115",
"526","사람을 얻는 지혜 ","지은이: 발타자르 그라시안 ;옮긴이: 임정재","타커스","2016","","9788998658335","03320","199.1","115",
"526","1만 시간의 재발견 :노력은 왜 우리를 배신하는가 ","안데르스 에릭슨,강혜정 옮김","비즈니스북스","2016","","9791186805282","03190","199.1","115",
"526","모두에게 잘 보일 필요는 없다 ","함광성 지음","Whale Books(웨일북)","2022","","9791192097268","03180","189.2","115",
"526","정의감 중독 사회 :분노는 어떻게 정의감을 내세운 마녀사냥이 되었나? ","안도 ?스케 지음 ;송지현 옮김","또다른우주","2023","","9791198127921","03300","181.71","115",
"534","나는 아직 내가 낯설다 :자신을 알아가고 사랑하기 위한 52가지 심리 여행 ","다장쥔궈 지음 ;박영란 옮김","미디어숲","2024","","9791158742102","03180","189","114",
"534","니체처럼 사랑하고 세네카처럼 현명하게 :지혜롭게 나이 드는 삶의 철학 ","윤지원 지음","유노콘텐츠그룹","2024","","9791171830138","03100","199.1","114",
"534","도덕경 ","노자 [지음] ;소준섭 옮김","현대지성","2019","","9791187142676","03150","152.222","114",
"537","철학책 독서 모임 ","지은이: 박동수","민음사","2022","","9788937492013","04300","104","113",
"537","싱크 어게인 :모르는 것을 아는 힘 ","지은이: 애덤 그랜트 ;옮긴이: 이경식","한경BP","2021","","9788947547079","","181.3","113",
"537","담백하게 산다는 것 :불필요한 감정에 의연해지는 삶의 태도 ","양창순 지음","다산북스","2018","","9791130619484","03180","189","113",
"537","당신의 어린 시절이 울고 있다 :몸에 밴 상처에서 벗어나는 치유의 심리학 ","다미 샤르프 지음 ;서유리 옮김","동양북스","2020","","9791157685776","03180","182.3","113",
"537","(78장의 타로카드로 점치는) 가장 친절한 타로 :fortune telling for you ","Lua 지음 ;구수진 옮김","한즈미디어","2019","","9791160074352","13180","188.7","113",
"542","프로이트의 의자 :숨겨진 나와 마주하는 정신분석 이야기 ","정도언 지음","웅진씽크빅","2009","","9788901100920","03180","185.5","112",
"542","명리심리학 :사는 게 내 마음 같지 않을 때 ","양창순 지음","다산북스","2020","","9791130628639","03180","188.5","112",
"542","인정받고 싶어서 오늘도 애쓰고 말았다 :눈치 보지 않고 자유롭게 살고 싶은 당신을 위한 심리학 ","이혜진 지음","카시오페아","2022","","9791168270855","03180","189.1","112",
"542","당신의 삶에 명상이 필요할 때 :오직 '나'다운 답들이 쌓여 있는 곳, 그 유일한 공간을 찾아서 ","앤디 퍼디컴 지음 ;안진환 옮김","Snowfox(스노우폭스북스)","2020","","9791188331826","03190","189.1","112",
"542","내 삶의 의미는 무엇인가 :『죽음의 수용소에서』 빅터 프랭클과의 대화 ","지은이: 이시형,박상미","특별한서재","2020","","9791188912742","03180","186.5","112",
"542","개인주의자의 철학 수업 :어떤 철학이 나를 행복하게 만들까 ","마루야마 ?이치 지음 ;송제나 옮김","지와인","2023","","9791191521177","03100","191.4","112",
"542","결코, 배불리 먹지 말 것 :성공과 행복을 이루고 싶다면! ","미즈노 남보쿠 지음 ;서진 편저","Snowfox(스노우폭스북스)","2023","","9791191769548","03320","199.1","112",
"549","회복력 수업 :매 순간 넘어져도 기꺼이 일어나기 위하여 ","류페이쉬안 지음 ;이지수 옮김","웅진씽크빅","2021","","9788901252520","03180","189.1","111",
"549","불안이라는 중독 :초콜릿, 알코올, 카페인 스마트폰을 끊지 못하는 진짜 이유, 그리고 통제하는 법 ","지은이: 저드슨 브루어 ;옮긴이: 김태훈","김영사","2021","","9788934944232","03190","181.71","111",
"549","초인수업 =나를 넘어 나를 만나다 /Nietzsche ?bermensch ","박찬국 지음","북이십일","2014","","9788950966652","03100","165.77","111",
"549","나는 둔감하게 살기로 했다 :초초해하지 않고 나답게 사는 법 ","와타나베 준이치 지음 ;정세영 옮김","다산북스","2018","","9791130616636","03190","189","111",
"549","당신의 사랑은 당신을 닮았다 ","전미경 지음","길벗","2021","","9791165215057","03180","189.2","111",
"549","늙는다는 착각 :하버드 심리학 거장이 전하는 건강하고 지혜롭게 사는 법 ","엘렌 랭어 지음 ;변용란 옮김","유노콘텐츠그룹","2022","","9791190826976","03180","183.7","111",
"555","다산의 마지막 습관 :기본으로 돌아간다는 것 ","조윤제 지음","청림출판","2020","","9788935213344","03100","151.581","110",
"555","혼자 잘해주고 상처받지 마라 :서운하고 속상한 마음을 들키지 않으려고 애쓰는 당신을 위한 감정의 심리학 ","유은정 지음","북이십일","2016","","9788950967291","03320","182.233","110",
"555","당신은 생각보다 멘탈이 강한 사람입니다 :박세니 에세이 ","지은이: 박세니","다산북스","2022","","9791130657943","03810","189","110",
"555","인생의 태도 :행복한 이기주의자로 평생 살아보니 알게 된 것들 ","웨인 다이어 지음 ;이한이 옮김","길벗","2024","","9791140707546","03190","191.6","110",
"555","하루 10분, 철학이 필요한 시간 :삶에 대해 미치도록 성찰했던 철학자 47인과의 대화 ","지은이: 위저쥔 ;옮긴이: 박주은","학산문화사","2023","","9791141113711","03100","104","110",
"555","니체 입문 ","베르너 슈텍마이어 지음 ;홍사현 옮김","책세상","2020","","9791159315060","03160","165.77","110",
"555","느긋하게 살았더니 내가 더 좋아졌어요 ","코세코 노부유키 지음 ;최우영 옮김","생각의날개","2024","","9791185428796","03180","189.1","110",
"555","어웨이크 :익숙함을 버리고 불편함을 선택하라 ","피터 홀린스 지음 ;공민희 옮김","포레스트북스","2019","","9791189584351","03180","189","110",
"563","수사학 / 시학 ","지은이: 아리스토텔레스 ;옮긴이: 천병희","숲","2017","","9788991290747","93100","160.24","109",
"563","말로 표현하면 모든 슬픔이 사라질 거야 :나도 몰랐던 내면의 상처까지 치유하는 언어의 심리학 ","가바사와 시온 지음 ;이주희 옮김","동양북스","2023","","9791157689361","03190","181.73","109",
"563","나 홀로 읽는 도덕경 ","최진석 지음","시공사","2021","","9791165795054","03100","152.222","109",
"563","어른을 키우는 어른을 위한 심리학 ","하지현 지음","은행나무","2023","","9791167373540","03180","189.24","109",
"563","혼자 있고 싶은데 외로운 건 싫어 :남들보다 내성적인 사람들을 위한 심리수업 ","피터 홀린스 지음 ;공민희 옮김","포레스트북스","2018","","9791196273149","03180","189.2","109",
"568","시간의 향기 :머무름의 기술 ","지은이: 한병철 ;옮긴이: 김태환","문학과지성사","2013","","9788932023960","03100","104","108",
"568","당신이 우주다 :나는 무엇인가, 그리고 왜 이것이 중요한가 ","지은이: 디팩 초프라,옮긴이: 조원희","김영사","2023","","9788934942412","03400","112","108",
"568","(10대를 위한) 정의란 무엇인가 :하버드대 마이클 샌델 교수의 정의 수업 ","마이클 샌델 원저 ;조혜진 그림","미래엔","2014","","9788937886966","73300","193","108",
"568","불안의 철학 :실체 없는 불안에 잠식당하지 않고 온전한 나로 사는 법 ","지은이: 기시미 이치로 ;옮긴이: 김윤경","대원씨아이","2022","","9791169182072","03100","181.71","108",
"568","단단한 삶 :나답게, 자립하고 성장하는 사람이 되기 위하여 ","야스토미 아유무 지음 ;박동섭 옮김","유유","2018","","9791185152776","03190","199.1","108",
"568","너무 신경썼더니 지친다 :섬세씨(HSP)가 섬세한 감성을 소중히 여기면서도 편하게 사는 방법 ","다케다 유키 지음 ;전경아 옮김","미래지향","2020","","9791185851099","03190","189.2","108",
"568","(나를 지치게 하는것들과 작별하는) 심플라이프 ","제시카 로즈 윌리엄스 지음 ;윤효원 옮김","밀리언서재","2023","","9791191777345","03190","199.1","108",
"568","오십에 읽는 순자 :새로운 삶을 시작하기 위한 철학 수업 ","최종엽 지음","유노콘텐츠그룹","2023","","9791192300528","03140","152.217","108",
"568","나를 살리는 철학 :오래된 지혜가 오늘의 나에게 답하다 ","지은이: 알베르트 키츨러 ;옮긴이: 최지수","클레이하우스","2021","","9791197377129","03190","104","108",
"577","관계에도 연습이 필요합니다 :타인으로부터 나를 지키는 단호하고 건강한 관계의 기술 ","박상미 지음","웅진씽크빅","2020","","9788901244532","03180","189.2","107",
"577","운을 부르는 습관 :돈과 행운, 사람을 끌어당기는 8가지 비밀 ","게이 헨드릭스,김은경 옮김","중앙일보플러스","2021","","9788927812036","03190","189.1","107",
"577","내가 된다는 것 :데이터, 사이보그, 인공지능 시대에 인간 의식을 탐험하다 ","아닐 세스 지음 ;장혜인 옮김","흐름출판","2022","","9788965965169","03400","181.37","107",
"577","(78장의 타로카드로 점치는) 가장 친절한 타로 리딩 북 =Fortune telling for you ","Lua 지음 ;구수진 옮김","한즈미디어","2020","","9791160074758","13180","188.7","107",
"577","오늘부터 딱 1년, 이기적으로 살기로 했다 :1년 열두 달 온전히 나로 살며 깨달은 것들 ","샘 혼 지음 ;이상원 옮김","비즈니스북스","2020","","9791162541265","03190","199.1","107",
"577","심리학으로 읽는 그리스 신화 :그리스 신화로 보는 우리 내면의 은밀한 심리 ","김상준 지음","보아스","2016","","9791195433643","03180","180","107",
"577","불필요한 생각 버리기 연습 ","스즈키 도시아키 지음 ;양필성 옮김","클랩북스","2023","","9791198060556","03180","181.3","107",
"584","기분의 디자인 :자기만의 감각으로 삶을 이끄는 기술 ","아키타 미치오 지음 ;최지현 옮김","웅진씽크빅","2023","","9788901275260","03190","199.1","106",
"584","(마틴 셀리그만의) 긍정심리학 ","마틴 셀리그만 지음 ;우문식 옮김","한국긍정심리연구소","2014","","9788981103194","13180","189","106",
"584","인생의 변화는 말투에서 시작된다 :소중한 내 인생과 관계를 위한 말하기 심리학 ","황시투안 지음 ;정영재 옮김","다빈치하우스","2022","","9791158741334","03190","189","106",
"584","심리학 아는 척하기 :알아 두면 쓸모 있는 심리학 상식 사전 ","시부야 쇼조 지음 ;한주희 옮김","팬덤북스","2019","","9791161690858","03180","180","106",
"584","세상 끝의 카페 :막다른 곳, 행복은 바로 거기에 있었다 ","존 스트레레키 지음 ;고상숙 옮김","북레시피","2018","","9791188140497","03190","126","106",
"584","슬기로운 언어생활 :말 많은 세상에서 말 너머를 보는 법 ","김윤나 지음","카시오페아","2018","","9791188674152","03190","189.2","106",
"584","프로이트의 의자 :숨겨진 나와 마주하는 정신분석 이야기 ","정도언 지음","지와인","2020","","9791196533427","03180","185.5","106",
"584","당신의 분노에는 이유가 있다 :툭하면 화가 나는 당신을 위한 분노 처방전 ","충페이충 지음 ;권소현 옮김","미디어숲","2024","","9791198632401","03180","181.71","106",
"592","투명사회 =Transparenzgesellschaft ","지은이: 한병철 ;옮긴이: 김태환","문학과지성사","2014","","9788932026114","03100","102","105",
"592","사물의 소멸 :우리는 오늘 어떤 세계에 살고 있나 ","지은이: 한병철 ;옮긴이: 전대호","김영사","2022","","9788934943686","03100","104","105",
"592","처음 하는 철학 공부 ","윤주연 지음","한국교육방송공사","2021","","9788954758925","04100","160","105",
"592","인생을 어떻게 살면 좋겠냐고 묻는 딸에게 ","한창욱 지음","다연","2019","","9791187962793","03320","199.1","105",
"592","5분 뚝딱 철학 :생각의 역사","김필영 지음","스마트북스","2021","2","9791190238731","04300","104","105",
"592","어른 연습 :성숙한 삶을 위한 오유경의 마음사전 ","오유경 지음","와이즈맵","2023","","9791198146120","03190","199.1","105",
"598","불확실한 걸 못 견디는 사람들 :가장 큰 두려움을 가장 큰 힘으로 바꾸는 법 ","아리 크루글란스키 지음 ;정미나 옮김","RHK(알에이치코리아)","2024","","9788925574615","03180","189","104",
"598","헤테로토피아 ","지은이: 미셸 푸코 ;옮긴이: 이상길","문학과지성사","2014","","9788932026244","93160","166.8","104",
"598","도시인의 월든 =부족하고 아름답게 살아가는 태도에 대하여 /The walden within ","박혜윤 지음","다산북스","2022","","9791130693712","03100","199.1","104",
"598","감정은 습관이다 :부정의 나를 긍정의 나로 바꾸는 힘 ","박용철 지음","추수밭","2013","","9791155400050","13180","189","104",
"598","당신은 어떤 가면을 쓰고 있나요 :명랑한 척하느라 힘겨운 내향성 인간을 위한 마음 처방 ","양스위엔 지음 ;박영란 옮김","다빈치하우스","2023","","9791158741914","03180","189.2","104",
"598","가족이지만 타인입니다 :조금 멀찍이 떨어져 마침내, 상처의 고리를 끊어낸 마음 치유기 ","원정미 지음","서사원","2022","","9791168221116","03180","189.24","104",
"598","이제껏 너를 친구라고 생각했는데 :친구가 친구가 아니었음을 깨달은 당신을 위한 관계심리학 ","성유미 지음","인플루엔셜","2019","","9791186560952","03180","189.2","104",
"598","말투 하나로 의외로 잘 되기 시작했다 ","오시마 노부요리 지음 ;장은주 옮김","위즈덤하우스","2019","","9791189709440","03320","189","104",
"598","1일 1페이지, 세상에서 가장 짧은 심리 수업 365 ","정여울 지음","위즈덤하우스","2021","","9791191308440","04030","189.1","104",
"598","나, 지금 이대로 괜찮은 사람 :건강한 자존감을 위한 자기 자비 연습 ","박진영 지음","호우","2018","","9791196284800","03180","189.1","104",
"608","늦깎이 천재들의 비밀 :전문화된 세상에서 늦깎이 제너럴리스트가 성공하는 이유 ","데이비드 엡스타인 지음 ;이한음 옮김","열린책들","2020","","9788932920306","03300","181.11","103",
"608","설득의 심리학","로버트 치알디니,윤미나 옮김","북이십일","2015","2","9788950972943","03320","181.9","103",
"608","내 최고의 하루는 오늘부터 시작된다 :어떻게 살아야 할지 막막할 때 읽는 77가지 이야기 ","브리애나 위스트 지음 ;김영애 옮김","비즈니스북스","2022","","9791162543023","03190","199.1","103",
"608","내 기분 사용법 :불안을 다스리고, 자존감을 높이는 100가지 심리 도구 ","사샤 바힘 지음 ;이덕임 옮김","어크로스(어크로스출판그룹)","2023","","9791167741080","03180","189","103",
"608","민감한 사람을 위한 감정 수업 :나는 왜 사람들 반응에 신경 쓰고 상처받을까? ","캐린 홀 지음 ;신솔잎 옮김","빌리버튼","2020","","9791188545773","03180","181.7","103",
"608","(세상에서 가장 재미있는) 63가지 심리실험 :마음을 읽는 효과적인 방법","이케가야 유지 지음 ;서수지 옮김","사람과나무사이","2018","","9791188635146","03180","180.733","103",
"608","어른 이후의 어른 :더 나은 사람이 되기 위한 우리들의 대화 ","모야 사너 지음 ;서제인 옮김","엘리","2023","","9791191247305","03180","183.6","103",
"608","하룻밤에 읽는 서양 철학 ","양승권 지음","페이퍼로드","2022","","9791192376004","03160","160","103",
"616","나는 왜 네 말을 흘려듣지 못할까 :사소한 말에도 전전긍긍하는 사람을 위한 신경 끄기의 기술 ","미키 이치타로 지음 ;김주희 옮김","웅진씽크빅","2023","","9788901271354","03180","189.2","102",
"616","우리의 뇌는 어떻게 배우는가 :배움의 모든 것을 해부하다 ","스타니슬라스 드앤 지음 ;엄성수 옮김","Rok Media(로크미디어)","2021","","9791135499135","03190","181.44","102",
"616","(처음 읽는) 서양 철학사 :서양의 대표 철학자 40인과 시작하는 철학의 첫걸음 ","안광복 지음","어크로스","2017","","9791160560114","03160","160","102",
"616","니체와 장자는 이렇게 말했다 :철학은 어떻게 나다운 삶을 살아가게 하는가 ","양승권 지음","페이퍼로드","2020","","9791190475013","90475","139","102",
"616","유년기를 극복하는 법 :어린 시절 트라우마를 극복하는 치유의 심리학 ","인생학교 지음 ;신소희 옮김","OrangeD(오렌지디)","2023","","9791192674421","03180","189.1","102",
"621","진화심리학 :마음과 행동을 탐구하는 새로운 과학 ","데이비드 버스 지음 ;이충호 옮김","웅진씽크빅","2012","","9788901147093","03180","182.4","101",
"621","고통 없는 사회 :왜 우리는 삶에서 고통을 추방하는가 ","지은이: 한병철 ;옮긴이: 이재영","김영사","2021","","9788934988359","03100","104","101",
"621","인지심리학은 처음이지? =Cognitive psychology ","김경일,이윤형 지음","북멘토","2022","","9788963194721","03180","181.3","101",
"621","(超譯) 니체의 말","[지은이]: 프리드리히 니체 ;옮긴이: 박미정","Samho Media(삼호미디어)","2021","2","9788978496209","03100","165.77","101",
"621","자기를 위한 인간 ","지은이: 에리히 프롬 ;옮긴이: 강주헌","나무생각","2018","","9791162180259","03180","191","101",
"626","일과 인생 ","기시미 이치로 지음 ;전경아 옮김","을유문화사","2023","","9788932474984","03190","189.7","100",
"626","지능의 함정 :똑똑한 당신이 어리석은 실수를 하는 이유와 지혜의 기술 ","지은이: 데이비드 롭슨 ;옮긴이: 이창신","김영사","2020","","9788934900115","03180","181.1","100",
"626","(기술이 인간을 초월하는 순간) 특이점이 온다","레이 커즈와일 지음;장시형 옮김","김영사","2007","","9788934924067","03500","181.12","100",
"626","(즐거운 계획이 나를 행동하게 하는) 내 시간 우선 생활습관 ","닐 피오레 지음 ;김진희 옮김","청림출판","2018","","9788935212002","03320","182.1","100",
"626","논리의 힘 지식의 격 =교양인을 위한 56가지 시사이슈 찬반토론 /The power of logic the quality of knowledge ","허원순 지음","한경BP","2024","","9788947549424","03170","170","100",
"626","행복의 정복","버트런드 러셀 지음;이순희 옮김","사회평론","2005","","9788956025513","03330","164.56","100",
"626","선을 넘는 한국인 선을 긋는 일본인 :심리학의 눈으로 보는 두 나라 이야기 ","한민 지음","부키","2022","","9788960519084","03180","182.67","100",
"626","처음 읽는 현대 철학 :아들러, 라캉, 마사 누스바움…26인의 사상가와 함께하는 첫 번째 현대 철학 수업 ","안광복 지음","어크로스(어크로스출판그룹)","2023","","9791167740939","03100","100","100",
"626","미세 스트레스 :당신의 일상을 갉아먹는 침묵의 파괴자 ","롭 크로스,구세희 옮김","21세기북스(북이십일 21세기북스)","2024","","9791171174355","03190","182.35","100",
"626","당신의 불안은 죄가 없다 :걱정 많고 불안한 당신을 위한 뇌과학 처방전 ","웬디 스즈키 지음 ;안젤라 센 옮김","21세기북스(북이십일 21세기북스)","2024","","9791171176670","03180","181.71","100",
"626","오십에 읽는 장자 :복잡한 마음이 홀가분해지는 시간 ","김범준 지음","유노북스","2022","","9791192300092","03150","152.226","100",
"626","일단 피곤하지 않게 살아보겠습니다 :정신과 의사가 알려주는 마음휴식법 ","호사카 다카시 지음 ;김영주 옮김","북스톤","2024","","9791193063286","03190","186.5","100",
"638","서른 살이 심리학에게 묻다 :대한민국 30대를 위한 심리치유카페 ","김혜남 지음","웅진씽크빅","2008","","9788901078588","03180","186.5","99",
"638","쇼펜하우어의 행복론과 인생론 :소품과 부록 ","아르투어 쇼펜하우어 지음 ;홍성광 옮김","을유문화사","2013","","9788932452654","03160","165.47","99",
"638","도덕의 계보 :하나의 논박서 ","지은이: 프리드리히 니체 ;옮긴이: 박찬국","아카넷","2021","","9788957337356","03160","165.77","99",
"638","국가론 :이상국가를 찾아가는 끝없는 여정 ","플라톤 지음 ;이환 편역","돋을새김","2014","","9788961671729","03160","160.23","99",
"638","과학이 사랑에 대해 말해줄 수 있는 모든 것 :진화인류학자, 사랑의 스펙트럼을 탐구하다 ","애나 마친 지음 ;제효영 옮김","어크로스(어크로스출판그룹)","2022","","9791167740793","03470","181.71","99",
"638","아들러의 감정수업 :내 마음의 주인으로 살기 위한 감정 선택 훈련 ","게리 D. 맥케이,김유광 옮김","북로그컴퍼니","2017","","9791187292722","03180","181.7","99",
"638","외로움의 철학 ","라르스 스벤젠 지음 ;이세진 옮김","청미","2019","","9791189134136","03100","181.7","99",
"638","운이 좋다고 말해야 운이 좋아진다 :뇌과학이 밝혀낸 인생을 바꾸는 14가지 무의식 ","하시가이 고지 지음 ;하진수 옮김","포레스트북스","2019","","9791189584283","03190","181.38","99",
"638","나는 왜 엄마가 힘들까 :나르시시스트 엄마에게 고통받는 딸을 위한 정서적 독립 프로젝트 ","썸머 지음","책과이음","2020","","9791190365055","03180","189.24","99",
"638","케이크 먹고 헬스하고 영화보면 기분이 나아질줄 알았다 :뭘 해도 풀리지 않는 스트레스 해소를 위한 멘탈 닥터의 극약 처방 ","멘탈 닥터 시도 지음 ;이수은 옮김","밀리언서재","2024","","9791191777642","03190","182.35","99",
"648","공감에도 연습이 필요합니다 :매력적인 사람이 되기 위한 공감의 기술 ","권수영 지음","샘터(샘터사)","2022","","9788946422155","04080","181.7","98",
"648","인생처음 철학 공부 :소크라테스부터 쇼펜하우어와 니체까지 형이상학부터 유머의 철학까지 세상의 모든 철학 지식 ","폴 클라인먼 지음 ;이세진 옮김","현대지성","2023","","9791139716054","03100","100","98",
"648","감정 호텔 :내 마음이 머무는 곳 ","리디아 브란코비치 글·그림 ;장미란 옮김","책읽는곰","2024","","9791158364519","77840","181","98",
"648","말의 시나리오 :어떤 말은 삶의 숨겨진 이야기를 들려준다 ","김윤나 지음","카시오페아(카시오페아 출판사)","2022","","9791168270428","03190","189.2","98",
"648","Breaking, 당신이라는 습관을 깨라 :과거에서 벗어나 새로운 내가 되는 법 ","조 디스펜자 지음 ;편기욱 옮김","샨티","2021","","9791188244713","03180","189.1","98",
"648","(세상에서 가장 재미있는) 88가지 심리실험 :나를 업그레이드하는 효과적인 방법","나이토 요시히토 지음 ;주노 그림","사람과나무사이","2020","","9791188635306","03180","189","98",
"654","중력과 은총 ","지은이: 시몬 베유 ;옮긴이: 윤진","문학과지성사","2021","","9788932039244","03160","166.8","97",
"654","못 말리게 시끄럽고, 참을 수 없이 웃긴 철학책 :혼란스러운 세상에서 논리적으로 생각하는 법 ","스콧 허쇼비츠 지음 ;안진이 옮김","어크로스(어크로스출판그룹)","2023","","9791167741042","03100","104","97",
"654","나는 왜 생각이 많을까? :큰글자책 ","홋타 슈고 지음 ;윤지나 옮김","서사원","2022","","9791168220850","03180","180","97",
"654","가짜 생각이 불안이 되지 않게 :불안으로부터 나를 지키는 자기 초월의 힘 ","유덕권 지음","시크릿하우스","2024","","9791192312866","03180","181.71","97",
"654","두뇌보완계획 100 ","김명석 지음","생각생각","2020","","9791196578435","03170","170","97",
"659","내가 예민한 게 아니라 네가 너무한 거야 ","유은정 지음","BM성안당","2020","","9788931590029","03180","189.2","96",
"659","아름다움의 구원 ","지은이: 한병철 ;옮긴이: 이재영","문학과지성사","2016","","9788932028699","03100","112.7","96",
"659","품위 있는 삶을 위한 철학 ","지은이: 토드 메이 ;옮긴이: 이종인","김영사","2020","","9788934992004","03100","190","96",
"659","인간의 조건 ","한나 아렌트 지음 ;이진우 옮김","한길사","2017","","9788935664559","94080","165","96",
